Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,staircase.thisTrialN,staircase.stepSize,staircase.intensity,thisRow.t,notes,instr.started,instructions.started,ready.started,instr.stopped,ready.keys,ready.rt,ready.duration,contrast.started,ISI_2.started,target_2.started,fixation_2.started,noise_2.started,target_2.stopped,resp_2.started,noise_2.stopped,contrast.stopped,staircase.response,resp_2.rt,resting.started,Rest.started,ready_2.started,Rest.stopped,resting.stopped,ready_2.keys,ready_2.rt,ready_2.duration,participant,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,27,0.00248715,0.009642859999999996,38.51608795899665,,,,,,,,,38.51093379200029,0.00014458400255534798,39.01680020900676,39.01680020900676,39.29874783400737,39.315023375005694,39.44893641700037,39.596748791998834,40.015819959007786,0,-14.02849154100113,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,28,0.00248715,0.012130009999999997,40.02088716700382,,,,,,,,,40.01593945900095,0.0001596670044818893,40.52189962500415,40.52189962500415,40.804034000000684,40.81993033400795,40.954210084004444,41.10178070899565,41.407606459004455,1,-14.14093424899329,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,29,0.00248715,0.012130009999999997,41.41956220900465,,,,,,,,,41.40772466700582,0.00014383300731424242,41.913511083999765,41.913511083999765,42.205516959002125,42.20792650000658,42.35601295900415,42.492826583998976,42.74180604200228,0,-14.214424040997983,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,30,0.00248715,0.014617159999999997,42.74710433400469,,,,,,,,,42.74192920900532,0.00014733300486113876,43.24775320899789,43.24775320899789,43.52962699999625,43.5464852090081,43.679831000001286,43.827589499996975,44.24690312500752,0,-14.029608873999678,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,31,0.00248715,0.017104309999999998,44.24967487499816,,,,,,,,,44.24703033400874,0.000167042002431117,44.753173500008415,44.753173500008415,45.03461841700482,45.05126716700033,45.18507400000817,45.332768250009394,45.46768537499884,1,-14.32047274899378,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,32,0.00248715,0.017104309999999998,45.47297916699608,,,,,,,,,45.467810208996525,0.00015212499420158565,45.973779834006564,45.973779834006564,46.255547959008254,46.27143599999545,46.40594300000521,46.55351908400189,46.80875945900334,1,-14.19055204099277,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,33,0.00115443,0.017104309999999998,46.821043333999114,,,,,,,,,46.80885504200705,0.00011812501179520041,47.31470504200843,47.31470504200843,47.606985624996014,47.60937633400317,47.75754445900384,47.89493024999683,48.009236917001544,1,-14.351454666000791,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,34,0.00115443,0.015949879999999996,48.014348541997606,,,,,,,,,48.00939129199833,0.00014408299466595054,48.51519824999559,48.51519824999559,48.79726833400491,48.813391250005225,48.94854408400715,49.09536441700766,49.28349862500909,1,-14.258795707995887,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,35,0.00115443,0.015949879999999996,49.29606612499629,,,,,,,,,49.28361749999749,0.00014699999883305281,49.78950991699821,49.78950991699821,50.08192100000451,50.08458416700887,50.23251025000354,50.3691087920015,50.5210931670008,1,-14.304286498983856,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
0,0,0,0,36,0.00115443,0.015949879999999996,50.53360216700821,,,,,,,,,50.521210667007836,0.00013933300215285271,51.02742641700024,51.02742641700024,51.31950091700128,51.32196987500356,51.47006579200388,51.60671237499628,51.72178999999596,1,-14.352156456996454,,,,,,,,,P002,2023-08-03_12h02.25.158,2AFC,2023.2.0,None,2023-08-03 12h02.34.493796 -0300,
